ID,Var_ID,Name,Description,ord
WNAI150-4,WNAI150,2 and 3,Both crutch-handled and straight-handled sticks used,4
WNAI151-NA,WNAI151,Missing data,Missing data,99
WNAI151-1,WNAI151,Probably all absent,Probably all absent,1
WNAI151-2,WNAI151,Gathering poles,Gathering poles,2
WNAI151-3,WNAI151,Cactus tongs,Cactus tongs,3
WNAI151-4,WNAI151,End-bladed mescal cut,End-bladed mescal cutter,4
WNAI151-5,WNAI151,2 and 3,Both gathering poles and cactus tongs,5
WNAI151-6,WNAI151,2 and 4,Both gathering poles and end-bladed mescal cutters,6
WNAI151-7,WNAI151,"2, 3 and 4","All three devices: poles, tongs, and cutters",7
WNAI152-NA,WNAI152,Missing data,Missing data,99
WNAI152-1,WNAI152,Prob not cultivated,Probably not cultivated,1
WNAI152-2,WNAI152,Cultivated,Cultivated,2
WNAI153-NA,WNAI153,Missing data,Missing data,99
WNAI153-1,WNAI153,Prob no irrigation,Probably no irrigation,1
WNAI153-2,WNAI153,Only natural flood,Only natural flood irrigation,2
WNAI153-3,WNAI153,Wing fence-dyke-dam,"Wing fences, dykes, dams to control runoff",3
WNAI153-4,WNAI153,Ditches dug-maintain,Irrigation ditches dug and maintained (item (B) in symbol category of Map Cu-23),4
WNAI153-5,WNAI153,3 and 4,"Both wing fences, etc., and ditches (items (B) and (C) in symbol category of Map Cu-23)",5
WNAI153-6,WNAI153,2 and 4,Both natural flood and ditches,6
WNAI153-7,WNAI153,2 and 3,Both natural flood and wing fences,7
WNAI154-NA,WNAI154,Missing data,Missing data,99
WNAI154-1,WNAI154,None of the below,None of the below,1
WNAI154-2,WNAI154,Pointed stick,Pointed stick,2
WNAI154-3,WNAI154,End-bladed stick,End-bladed stick,3
WNAI154-4,WNAI154,Swordlike tool,Swordlike tool,4
WNAI154-5,WNAI154,2 and 3,Both pointed stick and end-bladed stick,5
WNAI154-6,WNAI154,2 and 4,Both pointed stick and swordlike tool,6
WNAI154-7,WNAI154,"2, 3 and 4","All three: pointed, end-bladed, swordlike",7
WNAI155-NA,WNAI155,Missing data,Missing data,99
WNAI155-1,WNAI155,"Direct,pots/steatite","Boiling done directly over fire, in pottery or steatile containers",1
WNAI155-2,WNAI155,Stones in container,Heated stones dropped into container,2
WNAI155-3,WNAI155,Direct fire & stone,Both direct fire and stone boiling,3
WNAI156-NA,WNAI156,Missing data,Missing data,99
WNAI156-1,WNAI156,Acorns not eaten,Acorns not eaten,1
WNAI156-2,WNAI156,Eaten unleached,Eaten without leaching,2
WNAI156-3,WNAI156,Ground before leach,Ground before leaching,3
WNAI156-4,WNAI156,Immersed or buried,Whole kernel immersed in cold water or buried in mud,4
WNAI156-5,WNAI156,Boiled w lye to leach,Boiled whole with lye to leach,5
WNAI156-6,WNAI156,3 and 4,Both ground before leaching and whole kernel immersed in cold water or buried,6
WNAI157-NA,WNAI157,Missing data,Missing data,99
WNAI157-1,WNAI157,Prob no stone mortar,Probably no stone food mortars,1
WNAI157-2,WNAI157,Portable hollowed,Portable hollowed mortar,2
WNAI157-3,WNAI157,Port slab or block,Portable slab or block mortar,3
WNAI157-4,WNAI157,2 and 3,Both hollowed and slab or block,4
WNAI158-NA,WNAI158,Missing data,Missing data,99
WNAI158-1,WNAI158,Prob no wood mortar,Probably no wooden food mortars,1
WNAI158-2,WNAI158,In end of log,In end of log,2
WNAI158-3,WNAI158,In side of log,In side of log,3
WNAI158-4,WNAI158,"Slab, block, plank","Slab, block, or plank",4
WNAI158-5,WNAI158,1 and 2,Both in end of log and side of log,5
WNAI159-NA,WNAI159,Missing data,Missing data,99
WNAI159-1,WNAI159,Prob no mill stones,Probably no milling stones used,1
WNAI159-2,WNAI159,"Round or oval,no bin",Milling stones had round or oval shape; not set within a bin,2
WNAI159-3,WNAI159,"Rectangl slab,no bin","Rectangloid slab, not in a bin",3
WNAI159-4,WNAI159,Rectangloid trough,Rectangloid trough,4
WNAI159-5,WNAI159,"2 and 3, no bin","Round or oval and rectangloid shapes used, not in bin",5
WNAI159-6,WNAI159,"Rectangloid slab,bin",Rectangloid slab in wooden bin,6
WNAI159-7,WNAI159,"2,3 and 4","Three types used: round or oval and rectangloid slab not in bin ,and rectangloid trough",7
WNAI160-NA,WNAI160,Missing data,Missing data,99
WNAI160-1,WNAI160,Sun or air dried,"Meat dried only in sun or air, or smoking not reported",1
WNAI160-2,WNAI160,Smoke or fire dried,Meat smoked or fire dried,2
WNAI161-NA,WNAI161,Missing data,Missing data,99
WNAI161-1,WNAI161,Probably no parching,Probably no parching of seeds done,1
WNAI161-2,WNAI161,Flat stone,Parched on flat stone,2
WNAI161-3,WNAI161,Basketry container,In basketry container,3
WNAI161-4,WNAI161,Pottery container,In pottery container,4
WNAI161-5,WNAI161,3 and 4,In both basketry and pottery containers,5
WNAI162-NA,WNAI162,Missing data,Missing data,99
WNAI162-1,WNAI162,Probably absent,Probably absent,1
WNAI162-2,WNAI162,Present,Present,2
WNAI163-NA,WNAI163,Missing data,Missing data,99
WNAI163-1,WNAI163,No boats or rafts,No boats or rafts of any kind,1
WNAI163-2,WNAI163,Log or pole raft,Log or pole raft,2
WNAI163-3,WNAI163,Balsa,Balsa,3
WNAI163-4,WNAI163,Round hide boat,Round hide boat,4
WNAI163-5,WNAI163,Bark canoe,Bark canoe,5
WNAI163-6,WNAI163,Dugout canoe,Dugout canoe,6
WNAI163-7,WNAI163,Plank canoe,Plank canoe,7
WNAI163-8,WNAI163,2 and 6,Both log or pole raft and dugout canoe,8
WNAI164-NA,WNAI164,Missing data,Missing data,99
WNAI164-1,WNAI164,Double lean-to,Double lean-to,1
WNAI164-2,WNAI164,Crude conical tipi,"Crude conical tipi, covered with brush, bark, and perhaps unsewn hides",2
WNAI164-3,WNAI164,Mohave-type 4-pitch,Mohave-type with four-pitch roof,3
WNAI164-4,WNAI164,Plains skin tipi,"Plains type of conical tipi, with sewn hide cover in nineteenth century",4
WNAI164-5,WNAI164,Rect plank-vert walls,Rectangular plank house with vertical walls,5
WNAI164-6,WNAI164,Domed house,Domed house,6
WNAI164-7,WNAI164,Semisub earth lodge,"Semisubterranean, circular, earth-covered lodge",7
WNAI164-8,WNAI164,Pueblo-type rect-vert,"Pueblo type: rectangular, vertical walls, nearly flat roof, multiple stories, and multiple rooms clustered together",8
WNAI165-NA,WNAI165,Missing data,Missing data,99
WNAI165-1,WNAI165,No conical-subconicl,No conical or subconical dwellings,1
WNAI165-2,WNAI165,No specific # poles,"No specified number of poles, or number of poles not mentioned",2
WNAI165-3,WNAI165,Three-pole foundation,Three-pole foundation,3
WNAI165-4,WNAI165,Four-pole foundation,Four-pole foundation,4
WNAI165-5,WNAI165,3 and 4,Both three-pole and four-pole foundation,5
WNAI166-NA,WNAI166,Missing data,Missing data,99
WNAI166-1,WNAI166,No hide or thatch,Neither hide nor thatch house covering,1
WNAI166-2,WNAI166,Hide cover,House covering of hide,2
WNAI166-3,WNAI166,Thatch cover,House covering of thatch,3
WNAI166-4,WNAI166,2 and 3,Both hide and thatch house covering,4
WNAI167-NA,WNAI167,Missing data,Missing data,99
WNAI167-1,WNAI167,No bark or mat,Neither bark nor mat house covering,1
WNAI167-2,WNAI167,Bark cover,House covering of bark,2
WNAI167-3,WNAI167,Woven or sewn mat,House covering of woven or sewn mat,3
WNAI167-4,WNAI167,2 and 3,Both bark and mat house covering,4
WNAI168-NA,WNAI168,Missing data,Missing data,99
WNAI168-1,WNAI168,No stone-wattle-sod,"Neither stone, adobe, wattle, nor sod",1
WNAI168-2,WNAI168,Unprocessed earth-sod,Covering of unprocessed earth or sod,2
WNAI168-3,WNAI168,Stone-adobe-wattle,"Walls of stone, adobe, or mud wattle",3
WNAI169-NA,WNAI169,Missing data,Missing data,99
WNAI169-1,WNAI169,No semisub or tunnel,Neither semisubterranean floor nor tunnel entrance,1
WNAI169-2,WNAI169,Semisub floor,Semisubterranean floor,2
WNAI169-3,WNAI169,Tunnel entrance,Tunnel entrance,3
WNAI169-4,WNAI169,3 and 4,Both semisubterranean floor and tunnel entrance,4
WNAI170-NA,WNAI170,Missing data,Missing data,99
WNAI170-1,WNAI170,No woven plant mat,No headgear of woven plant materials,1
WNAI170-2,WNAI170,"Rainhat w brim,m&f",Rainhat with brim worn by both sexes,2
WNAI170-3,WNAI170,"Brimless, both sexes",Brimless or less-brimmed cap worn by both sexes,3
WNAI170-4,WNAI170,"Brimless, women only",Brimless or less-brimmed cap worn only by women,4
WNAI171-NA,WNAI171,Missing data,Missing data,99
WNAI171-1,WNAI171,No hide or fur,No headgear of hide or fur,1
WNAI171-2,WNAI171,Brimless fur cap,Brimless fur cap,2
WNAI171-3,WNAI171,Fur cap with visor,Fur cap with visor,3
WNAI171-4,WNAI171,Buckskin cap,Buckskin cap,4
WNAI171-5,WNAI171,2 and 4,Brimless fur cap and buckskin cap,5
WNAI171-6,WNAI171,2 and 3,Brimless fur cap and fur cap with visor,6
WNAI172-NA,WNAI172,Missing data,Missing data,99
WNAI172-1,WNAI172,Neither of fur,No robes or capes made of fur,1
WNAI172-2,WNAI172,Single hide with fur,Made of single large hide with fur,2
WNAI172-3,WNAI172,"Many small hides,sewn","Made of multiple small hides with fur, sewn together",3
WNAI172-4,WNAI172,2 and 3,Both single large and multiple small hides with fur,4
WNAI173-NA,WNAI173,Missing data,Missing data,99
WNAI173-1,WNAI173,Absent,Absent,1
WNAI173-2,WNAI173,"Twine,woven,net strips","Of twined, woven, netted strips of fur",2
WNAI173-3,WNAI173,"Buckskin, dehaired","Of buckskin, dehaired",3
WNAI173-4,WNAI173,Twined and dehaired,Both twined and dehaired buckskin,4
WNAI174-NA,WNAI174,Missing data,Missing data,99
WNAI174-1,WNAI174,Absent,Absent,1
WNAI174-2,WNAI174,Woven wool or hair,Of woven wool or hair,2
WNAI174-3,WNAI174,Feather over foundtn,Of feather covering over woven or netted foundation,3
WNAI174-4,WNAI174,2 and 3,Both woven wool or hair and feathers used as covering over woven or netted foundation,4
WNAI175-NA,WNAI175,Missing data,Missing data,99
WNAI175-1,WNAI175,Absent,Absence of these,1
WNAI175-2,WNAI175,Woven plant material,Were made of woven plant materials,2
WNAI175-3,WNAI175,Unwoven plant material,Made of unwoven plant materials,3
WNAI175-4,WNAI175,2 and 3,Made of both woven and unwoven plant materials,4
WNAI176-NA,WNAI176,Missing data,Missing data,99
WNAI176-1,WNAI176,Absent,Neither Plains type nor Pueblo type of shirts and dresses,1
WNAI176-2,WNAI176,Pueblo woman dress,Pueblo type of women's dress of woven cotton,2
WNAI176-3,WNAI176,Plains man shirt,Plains type of men's buckskin shirt with flaps to elbow,3
WNAI176-4,WNAI176,Plains woman dress,Plains type of women's buckskin dress with flaps to elbow,4
WNAI176-5,WNAI176,3 and 4,Plains type of apparel worn by both men and women,5
WNAI176-6,WNAI176,2 and 3,Both Pueblo type of women's apparel and Plains type of men's apparel worn,6
WNAI177-NA,WNAI177,Missing data,Missing data,99
WNAI177-1,WNAI177,Absent,No breechclout of hide or plant material,1
WNAI177-2,WNAI177,Hide,Of hide,2
WNAI177-3,WNAI177,Plant material,Of plant material,3
WNAI177-4,WNAI177,2 and 3,Both hide and plant material,4
WNAI178-NA,WNAI178,Missing data,Missing data,99
WNAI178-1,WNAI178,Absent,No skirt or kilt of animal materials,1
WNAI178-2,WNAI178,Hide or fur,Of hide or fur,2
WNAI178-3,WNAI178,Woven wool or hair,Of woven wool or hair,3
WNAI178-4,WNAI178,2 and 3,Both hide or fur and woven wool or hair,4
WNAI179-NA,WNAI179,Missing data,Missing data,99
WNAI179-1,WNAI179,Absent,No skirt or kilt of plant materials,1
WNAI179-2,WNAI179,Spun and woven material,Of spun and woven materials,2
WNAI179-3,WNAI179,Unspun-unwoven plant materials,Of unspun and unwoven materials,3
WNAI179-4,WNAI179,2 and 3,"Both spun and woven, and unspun and unwoven materials",4
WNAI180-NA,WNAI180,Missing data,Missing data,99
WNAI180-1,WNAI180,Absent,No apron,1
WNAI180-2,WNAI180,Hide or fur,Made of hide or fur,2
WNAI180-3,WNAI180,Plant materials,Made of plant materials,3
WNAI180-4,WNAI180,Woven wool,Made of woven wool,4
WNAI180-5,WNAI180,2 and 3,Both hide or fur and plant materials used,5
WNAI180-6,WNAI180,2 and 4,Both hide or fur and woven wool used,6
WNAI180-7,WNAI180,"2, 3 and 4","Hide or fur, plant materials, and woven wool all used",7
WNAI181-NA,WNAI181,Missing data,Missing data,99
WNAI181-1,WNAI181,Absent,No apron,1
WNAI181-2,WNAI181,Front apron,Front apron,2
WNAI181-3,WNAI181,Back apron,Back apron,3
WNAI181-4,WNAI181,2 and 3,Both front and back apron,4
WNAI182-NA,WNAI182,Missing data,Missing data,99
WNAI182-1,WNAI182,Absent,Neither hard- nor soft-soled moccasins,1
WNAI182-2,WNAI182,Hard-separate sole,Hard- (separate-) soled,2
WNAI182-3,WNAI182,Soft-continuous sole,Soft- (continuous-) soled,3
WNAI182-4,WNAI182,2 and 3,Both hard- and soft-soled,4
WNAI183-NA,WNAI183,Missing data,Missing data,99
WNAI183-1,WNAI183,Absent,Neither hide nor plant material used in sandals,1
WNAI183-2,WNAI183,Hide,Hide used as material for sandals,2
WNAI183-3,WNAI183,Plant material,Plant material used for sandals,3
WNAI183-4,WNAI183,2 and 3,Both hide and plant material used for sandals,4
WNAI184-NA,WNAI184,Missing data,Missing data,99
WNAI184-1,WNAI184,Absent,Absent,1
WNAI184-2,WNAI184,Hide or fur,Hide or fur mittens,2
WNAI184-3,WNAI184,Fur muff,Fur muff,3
WNAI184-4,WNAI184,2 and 3,Both 2 and 3,4
WNAI185-NA,WNAI185,Missing data,Missing data,99
WNAI185-1,WNAI185,Both absent,Both twining and coiling absent,1
WNAI185-2,WNAI185,Twining near exclusive,"Twining done exclusively, or definitely was more frequent",2
WNAI185-3,WNAI185,Coil near exclusive,"Coiling done exclusively, or definitely was more frequent",3
WNAI185-4,WNAI185,1 and 2,Both twining and coil,4
WNAI186-NA,WNAI186,Missing data,Missing data,99
WNAI186-1,WNAI186,No devices,No weaving device,1
WNAI186-2,WNAI186,"One-bar, one-cord","One-bar or one-cord device, suspended warp",2
WNAI186-3,WNAI186,"Two-bar, no heddle",Two-bar frame without heddles,3
WNAI186-4,WNAI186,Two-bar wheddle,Two-bar frame with heddles,4
WNAI186-5,WNAI186,2 and 3,Both one-bar and two-bar devices without heddles,5
WNAI186-6,WNAI186,3 and 4,Both one-bar and two-bar devices with heddles,6
WNAI187-NA,WNAI187,Missing data,Missing data,99
WNAI187-1,WNAI187,Absent,No agriculture is practiced,1
WNAI187-2,WNAI187,Inc hort food crops,Incipient horticulture of food crops practiced only,2
WNAI187-3,WNAI187,Incip hort nonfood,Incipient horticulture of nonfood crops only,3
WNAI187-4,WNAI187,2 and 3,Incipient horticulture of both food and nonfood crops,4
WNAI187-5,WNAI187,Agric nonfood crops,Agriculture confined to nonfood crops,5
WNAI187-6,WNAI187,"Agric food,-50% diet","Agriculture is practiced, but does not produce the dominant foodstuffs in the average diet (Less than half the total foodstuffs)",6
WNAI187-7,WNAI187,"Agric food,+50% diet","Agriculture is practiced, and produces the dominant foodstuffs in the average diet (More than half the total foodstuffs)",7
WNAI188-NA,WNAI188,Missing data,Missing data,99
WNAI188-1,WNAI188,No cotton or tobacco,Neither cotton or tobacco grown,1
WNAI188-2,WNAI188,Cotton,Cotton grown,2
WNAI188-3,WNAI188,Tobacco,Tobacco grown,3
WNAI188-4,WNAI188,Cotton and tobacco,Cotton and tobacco grown,4
WNAI189-NA,WNAI189,Missing data,Missing data,99
WNAI189-1,WNAI189,Absent,No edible products grown,1
WNAI189-2,WNAI189,Maize only,Maize only,2
WNAI189-3,WNAI189,Maize and squash,Maize and squash,3
WNAI189-4,WNAI189,"Maize, beans, squash","Maize, beans, squashes",4
WNAI189-5,WNAI189,4 and one other dom,"Maize, beans, squashes, and any of the following: pigweed or sunflower or panicgrass or barnyard grass or maguey",5
WNAI189-6,WNAI189,4+ four other domest,"Maize, beans, squashes, and all of the following: pigweed, sunflower and panicgrass and barnyard grass and/or maguey",6
WNAI190-NA,WNAI190,Missing data,Missing data,99
WNAI190-1,WNAI190,Absent,No beverage crops grown,1
WNAI190-2,WNAI190,Maguey or sotol,Maguey or sotol,2
WNAI190-3,WNAI190,2+ cacti,"Maguey, sotol, and cacti",3
WNAI190-4,WNAI190,Mesquite or screwbean,Mesquite or screwbean,4
WNAI190-5,WNAI190,4+ maize,Mesquite or screwbean and maize,5
WNAI190-6,WNAI190,4+ cacti,Mesquite or screwbean and cacti,6
WNAI190-7,WNAI190,6+ 2,"Mesquite or screwbean and cacti, and either maguey or sotol",7
WNAI190-8,WNAI190,"2, 5 and cacti","Mesquite or screwbean, and maize, and cacti, and either maguey or sotol",8
WNAI191-NA,WNAI191,Missing data,Missing data,99
WNAI191-1,WNAI191,Absent,No extralocal trade for agricultural food stuffs,1
WNAI191-2,WNAI191,"Maize, beans, squash","Maize, beans, squash are predominant foods traded for (bartered, received as gifts, etc.) extralocally",2
WNAI191-3,WNAI191,Pigw/sunf/magy/grass,"Pigweed and/or sunflower, and/or maguey, and/or grasses are predominant foods traded for extralocally",3
WNAI191-4,WNAI191,2+ one of 3,"Maize, beans, squash, and one or more of the items in category 3 are traded for extralocally in about equal amounts",4
WNAI192-NA,WNAI192,Missing data,Missing data,99
WNAI192-1,WNAI192,Absent,No extralocal trade for agricultural beverage crops,1
WNAI192-2,WNAI192,"Maguey,sotol or cacti","Maguey, sotol, or cacti are predominant beverage crops traded for (bartered, received as gifts, etc.) extralocally",2
WNAI192-3,WNAI192,Mesquite or screwbean,Mesquite or screwbean are predominant beverage crops traded for extralocally,3
WNAI192-4,WNAI192,2 and 3,"Maguey, sotol, cacti mesquite, or screwbean are traded for extralocally in about equal amounts",4
WNAI193-NA,WNAI193,Missing data,Missing data,99
WNAI193-1,WNAI193,0 percent,0,1
WNAI193-2,WNAI193,1-10 percent,1-10%,2
WNAI193-3,WNAI193,11-25 percent,11-25%,3
WNAI193-4,WNAI193,26-50 percent,26-50%,4
WNAI193-5,WNAI193,51-100 percent,51-100%,5
WNAI194-NA,WNAI194,Missing data,Missing data,99
WNAI194-1,WNAI194,0 percent,0,1
WNAI194-2,WNAI194,1-10 percent,1-10%,2
WNAI194-3,WNAI194,11-25 percent,11-25%,3
WNAI194-4,WNAI194,26-50 percent,26-50%,4
WNAI194-5,WNAI194,51-100 percent,51-100%,5
WNAI195-NA,WNAI195,Missing data,Missing data,99
WNAI195-1,WNAI195,Absent,No extralocal trade for nonfood agricultural products,1
WNAI195-2,WNAI195,Cultivated tobacco,"Cultivated tobacco traded for (bartered, received as gifts, etc.) extralocally",2
WNAI195-3,WNAI195,Cotton,Cotton traded for extralocally,3
WNAI195-4,WNAI195,2 and 3,Tobacco and cotton traded for extralocally,4
WNAI196-NA,WNAI196,Missing data,Missing data,99
WNAI196-1,WNAI196,Absent,No pre-Contact domesticates,1
WNAI196-2,WNAI196,Domesticated dog,"Pre-Contact use of domesticated dogs (for eating, ceremonial eating, transportation, watchdogs, sources of wool, or for hunting)",2
WNAI196-3,WNAI196,Dom foul or small an,Pre-Contact use of domesticated fowl or other small animals (for eating or ceremonialism),3
WNAI196-4,WNAI196,2 and 3,Pre-Contact use of domesticated dogs and one or more other small animals,4
WNAI197-NA,WNAI197,Missing data,Missing data,99
WNAI197-1,WNAI197,Absent or minimal,Absent or minimal (less than 5% of diet),1
WNAI197-2,WNAI197,"Tertiary, 5-25% Diet","Tertiary, 5-25% of diet",2
WNAI197-3,WNAI197,"Secondary, 25-50% Diet","Secondary, 25-50% of diet",3
WNAI197-4,WNAI197,"Dominant, +50% Diet","Dominant, over 50% of diet",4
WNAI198-NA,WNAI198,Missing data,Missing data,99
WNAI198-1,WNAI198,Absent,Absent,1
WNAI198-2,WNAI198,Fish,"Fish (salmon, halibut, etc.)",2
WNAI198-3,WNAI198,2+ marine invertebra,Shellfish and other small aquatic fauna,3
WNAI198-4,WNAI198,Sea mammals,"Large aquatic animals (seals, whales, etc.)",4
WNAI198-5,WNAI198,2 and 3,"Equal catches of fish and collections of shellfish, neither amount predominating",5
WNAI198-6,WNAI198,2 and 4,"Equal catches of fish and large aquatic animals, neither amount predominating",6
WNAI198-7,WNAI198,3 and 4,"Equal collections of shellfish and catches of large aquatic mammals, neither amount predominating",7
WNAI198-8,WNAI198,"2, 3 and 4","Equal catches and collections of fish, shellfish, and large aquatic mammals, the amounts of no single type predominating",8
WNAI199-NA,WNAI199,Missing data,Missing data,99
WNAI199-1,WNAI199,0 percent,0,1
WNAI199-2,WNAI199,1-10 percent,1-10%,2
WNAI199-3,WNAI199,11-25 percent,11-25%,3
WNAI199-4,WNAI199,26-50 percent,26-50%,4
WNAI199-5,WNAI199,51-100 percent,51-100%,5
WNAI200-NA,WNAI200,Missing data,Missing data,99
WNAI200-1,WNAI200,Absent,"No extralocal trade for fish, shellfish, or large aquatic animals",1
WNAI200-2,WNAI200,Fish & by-products,"Fish or fish by-products traded for (by bartering, gift exchange, etc.) extralocally",2
WNAI200-3,WNAI200,Sea mammal & by-prod,Large aquatic animals traded for extralocally,3
WNAI200-4,WNAI200,Marine invertebrates,Shellfish and small aquatic animals traded for extralocally,4
WNAI200-5,WNAI200,2 and 3,Fish and large aquatic animals traded for extralocally,5
WNAI200-6,WNAI200,2 and 4,Fish and shellfish traded for extralocally,6
WNAI200-7,WNAI200,3 and 4,Large aquatic animals and shellfish traded for extralocally,7
WNAI200-8,WNAI200,"2, 3 and 4","Fish, shellfish, and large aquatic animals traded for extralocally",8
WNAI201-NA,WNAI201,Missing data,Missing data,99
WNAI201-1,WNAI201,0 percent,0,1
WNAI201-2,WNAI201,1-10 percent,1-10%,2
WNAI201-3,WNAI201,11-25 percent,11-25%,3
WNAI201-4,WNAI201,26-50 percent,26-50%,4
WNAI201-5,WNAI201,51-100 percent,51-100%,5
WNAI202-NA,WNAI202,Missing data,Missing data,99
WNAI202-1,WNAI202,Absent or minimal,Absent or minimal (less than 5% of diet),1
WNAI202-2,WNAI202,"Tertiary, 5-25% Diet","Tertiary, 5-25% of diet",2
WNAI202-3,WNAI202,"Secondary, 25-50% Diet","Secondary, 25-50% of diet",3
WNAI202-4,WNAI202,"Dominant, +50% Diet","Dominant, over 50% of diet",4
WNAI203-NA,WNAI203,Missing data,Missing data,99
WNAI203-1,WNAI203,Absent,No hunting present,1
WNAI203-2,WNAI203,Birds,"Fowls or other birds (sage chickens, ducks, geese, swans etc.)",2
